,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,11,7,13,8,188,2,0,1,2,19.7,20.0,false,False,new,experiments/results/TL_2_2/testTrainIO/0.onnx,TL,1,1,0.06914893617021277,0
1,19,10,30,12,200,7,0,1,1,20.18,32.0,false,False,new,experiments/results/TL_2_2/testTrainIO/0.onnx,TL,1,2,0.15,0
2,20,9,23,10,188,2,0,1,6,20.18,26.0,false,False,new,experiments/results/TL_2_2/testTrainIO/0.onnx,TL,2,1,0.12234042553191489,0
3,35,20,57,31,209,8,0,1,4,20.66,47.0,false,False,new,experiments/results/TL_2_2/testTrainIO/0.onnx,TL,2,2,0.2727272727272727,0
4,11,7,13,8,177,2,0,1,2,19.23,17.0,false,False,new,experiments/results/TL_2_2/testTrainIO/1.onnx,TL,1,1,0.07344632768361582,1
5,19,10,30,12,192,7,0,1,1,20.18,37.0,false,False,new,experiments/results/TL_2_2/testTrainIO/1.onnx,TL,1,2,0.15625,1
6,20,9,23,10,181,2,0,1,6,20.18,23.0,false,False,new,experiments/results/TL_2_2/testTrainIO/1.onnx,TL,2,1,0.1270718232044199,1
7,35,18,57,28,202,8,0,1,4,20.66,42.0,false,False,new,experiments/results/TL_2_2/testTrainIO/1.onnx,TL,2,2,0.28217821782178215,1
8,11,7,13,8,174,2,0,1,2,19.23,18.0,false,False,new,experiments/results/TL_2_2/testTrainIO/2.onnx,TL,1,1,0.07471264367816093,2
9,19,10,30,12,201,7,0,1,1,20.18,29.0,false,False,new,experiments/results/TL_2_2/testTrainIO/2.onnx,TL,1,2,0.14925373134328357,2
10,20,9,23,10,179,2,0,1,6,20.18,25.0,false,False,new,experiments/results/TL_2_2/testTrainIO/2.onnx,TL,2,1,0.12849162011173185,2
11,35,20,57,31,245,8,0,1,4,20.66,59.0,false,False,new,experiments/results/TL_2_2/testTrainIO/2.onnx,TL,2,2,0.23265306122448978,2
12,11,7,13,8,197,2,0,1,2,19.7,15.0,false,False,new,experiments/results/TL_2_2/testTrainIO/3.onnx,TL,1,1,0.06598984771573604,3
13,19,10,30,12,222,7,0,1,1,20.18,37.0,false,False,new,experiments/results/TL_2_2/testTrainIO/3.onnx,TL,1,2,0.13513513513513514,3
14,20,9,23,10,234,2,0,1,6,20.18,35.0,false,False,new,experiments/results/TL_2_2/testTrainIO/3.onnx,TL,2,1,0.09829059829059829,3
15,35,20,57,31,329,8,0,1,4,20.66,93.0,false,False,new,experiments/results/TL_2_2/testTrainIO/3.onnx,TL,2,2,0.17325227963525835,3
16,11,7,13,8,198,2,0,1,2,18.72,19.0,false,False,new,experiments/results/TL_2_2/testTrainIO/4.onnx,TL,1,1,0.06565656565656566,4
17,19,10,30,12,238,7,0,1,1,20.18,64.0,false,False,new,experiments/results/TL_2_2/testTrainIO/4.onnx,TL,1,2,0.12605042016806722,4
18,20,9,23,10,225,2,0,1,6,20.18,36.0,false,False,new,experiments/results/TL_2_2/testTrainIO/4.onnx,TL,2,1,0.10222222222222223,4
19,35,20,57,31,221,8,0,1,4,20.66,49.0,false,False,new,experiments/results/TL_2_2/testTrainIO/4.onnx,TL,2,2,0.2579185520361991,4
20,11,7,13,8,190,2,0,1,2,19.23,19.0,false,False,new,experiments/results/TL_2_2/testTrainIO/5.onnx,TL,1,1,0.06842105263157895,5
21,19,10,30,12,203,7,0,1,1,20.18,39.0,false,False,new,experiments/results/TL_2_2/testTrainIO/5.onnx,TL,1,2,0.1477832512315271,5
22,20,9,23,10,207,2,0,1,6,20.18,25.0,false,False,new,experiments/results/TL_2_2/testTrainIO/5.onnx,TL,2,1,0.1111111111111111,5
23,36,20,59,31,257,8,0,1,4,20.66,53.0,false,False,new,experiments/results/TL_2_2/testTrainIO/5.onnx,TL,2,2,0.22957198443579765,5
24,11,7,13,8,199,2,0,1,2,18.72,19.0,false,False,new,experiments/results/TL_2_2/testTrainIO/6.onnx,TL,1,1,0.06532663316582915,6
25,19,10,30,12,200,7,0,1,1,20.18,25.0,false,False,new,experiments/results/TL_2_2/testTrainIO/6.onnx,TL,1,2,0.15,6
26,20,9,23,10,202,2,0,1,6,20.18,29.0,false,False,new,experiments/results/TL_2_2/testTrainIO/6.onnx,TL,2,1,0.11386138613861387,6
27,36,20,59,31,264,8,0,1,4,20.66,85.0,false,False,new,experiments/results/TL_2_2/testTrainIO/6.onnx,TL,2,2,0.22348484848484848,6
28,11,7,13,8,178,2,0,1,2,19.23,17.0,false,False,new,experiments/results/TL_2_2/testTrainIO/7.onnx,TL,1,1,0.07303370786516854,7
29,19,10,30,12,217,7,0,1,1,20.18,26.0,false,False,new,experiments/results/TL_2_2/testTrainIO/7.onnx,TL,1,2,0.1382488479262673,7
30,22,9,26,10,217,2,0,1,6,20.18,37.0,false,False,new,experiments/results/TL_2_2/testTrainIO/7.onnx,TL,2,1,0.11981566820276497,7
31,36,20,59,31,262,8,0,1,4,20.66,69.0,false,False,new,experiments/results/TL_2_2/testTrainIO/7.onnx,TL,2,2,0.22519083969465647,7
32,11,7,13,8,189,2,0,1,2,19.23,18.0,false,False,new,experiments/results/TL_2_2/testTrainIO/8.onnx,TL,1,1,0.06878306878306878,8
33,19,10,30,12,239,7,0,1,1,20.18,61.0,false,False,new,experiments/results/TL_2_2/testTrainIO/8.onnx,TL,1,2,0.12552301255230125,8
34,22,9,26,10,206,2,0,1,6,20.18,22.0,false,False,new,experiments/results/TL_2_2/testTrainIO/8.onnx,TL,2,1,0.1262135922330097,8
35,36,18,59,28,238,8,0,1,4,20.66,47.0,false,False,new,experiments/results/TL_2_2/testTrainIO/8.onnx,TL,2,2,0.24789915966386555,8
36,11,7,13,8,185,2,0,1,2,19.7,20.0,false,False,new,experiments/results/TL_2_2/testTrainIO/9.onnx,TL,1,1,0.07027027027027027,9
37,19,10,30,12,232,7,0,1,1,20.18,49.0,false,False,new,experiments/results/TL_2_2/testTrainIO/9.onnx,TL,1,2,0.12931034482758622,9
38,22,9,26,10,248,2,0,1,6,20.18,33.0,false,False,new,experiments/results/TL_2_2/testTrainIO/9.onnx,TL,2,1,0.10483870967741936,9
39,36,18,59,28,264,8,0,1,4,21.14,77.0,false,False,new,experiments/results/TL_2_2/testTrainIO/9.onnx,TL,2,2,0.22348484848484848,9
40,11,7,13,8,198,2,0,1,2,19.23,21.0,false,False,new,experiments/results/TL_2_2/testTrainIO/10.onnx,TL,1,1,0.06565656565656566,10
41,19,10,30,12,215,7,0,1,1,20.18,39.0,false,False,new,experiments/results/TL_2_2/testTrainIO/10.onnx,TL,1,2,0.13953488372093023,10
42,22,9,26,10,199,2,0,1,6,20.18,26.0,false,False,new,experiments/results/TL_2_2/testTrainIO/10.onnx,TL,2,1,0.1306532663316583,10
43,36,20,59,31,274,8,0,1,4,20.66,93.0,false,False,new,experiments/results/TL_2_2/testTrainIO/10.onnx,TL,2,2,0.21532846715328466,10
44,11,7,13,8,195,2,0,1,2,18.72,20.0,false,False,new,experiments/results/TL_2_2/testTrainIO/11.onnx,TL,1,1,0.06666666666666667,11
45,19,10,30,12,221,7,0,1,1,20.18,43.0,false,False,new,experiments/results/TL_2_2/testTrainIO/11.onnx,TL,1,2,0.13574660633484162,11
46,22,9,26,10,227,2,0,1,6,20.18,42.0,false,False,new,experiments/results/TL_2_2/testTrainIO/11.onnx,TL,2,1,0.1145374449339207,11
47,36,20,59,31,225,8,0,1,4,20.66,47.0,false,False,new,experiments/results/TL_2_2/testTrainIO/11.onnx,TL,2,2,0.26222222222222225,11
